Name,Team,POS,ADP,PA,mAVG,mRBI,mR,mSB,mHR,PTS,aPOS,Dollars,PlayerId
"Hunter Renfroe","KCR","OF",541.7100219726562,352.066,-2.033229636255673,-10.100428594547848,-11.270385027048263,-3.790442213325919,-5.4300778684771664,-32.62456333965487,11.45130565724698,-20.17325768240789,"15464"
"Miguel Vargas","CHW","3B/OF",442.3299865722656,423.1,-4.491540154142009,-10.095745373241582,-10.021526347666686,-1.5204644939673466,-6.281720602718601,-32.41099697173622,11.138599888427434,-20.27239708330879,"20178"
"Eguy Rosario","SDP","3B",656.5800170898438,349.724,-3.3089550206248433,-10.874564969477515,-10.72884468815149,-1.3357419373531227,-6.190197910690392,-32.438304526297365,11.138599888427434,-20.29970463786993,"19964"
"Ernie Clement","TOR","3B/SS",389.4200134277344,357.79,0.9567811943855925,-10.851677423906954,-11.823115653461853,-1.8845131015851284,-7.881486920580163,-31.484011905148503,10.158323780259837,-20.325688124888664,"20352"
"Yasmani Grandal",,"C",731.25,239.822,-1.9241398400514826,-14.982056064050315,-14.939079403167218,-3.8614365228158025,-8.540088016426104,-44.24679984651091,22.822155043891748,-20.42464480261917,"11368"
"Jordan Beck","COL","OF",463.3299865722656,361.326,-2.155647765285758,-11.229404847834271,-11.082647310802207,-1.542829605114843,-6.881489189359939,-32.89201871839701,11.45130565724698,-20.440713061150035,"31431"
"Brendan Rodgers",,"2B",559.3800048828125,438.98,-2.096058482691325,-9.060563011417026,-9.68462511781987,-3.858660368576878,-6.886387687671259,-31.586294668176354,10.056927266314814,-20.529367401861542,"17907"
"Anthony Rizzo",,"1B",602,438.065,-3.7928494406160316,-8.352761037064145,-9.118398968672938,-3.609618818681366,-5.198497976288495,-30.072126241322984,8.493548985612467,-20.57857725571051,"3473"
"Jacob Stallings","COL","C",501.9599914550781,266.038,-2.1758207457968797,-15.002924057366915,-14.322537446762805,-3.7603101619192487,-9.146254777876173,-44.40784718972203,22.822155043891748,-20.58569214583028,"13723"
"Ramon Laureano",,"OF",554.7899780273438,384.261,-4.117809691498045,-10.251609868865916,-10.870748610190065,-1.640025606283834,-6.282420388191647,-33.16261416502951,11.45130565724698,-20.711308507782526,"17128"
"Jhonkensy Noel","CLE","OF",377.7099914550781,322.924,-3.0703119521932725,-10.066686289975214,-11.870286004254114,-3.8719484195560105,-4.387392746708051,-33.266625412686665,11.45130565724698,-20.81531975543968,"24257"
"Elias Diaz",,"C",674.7899780273438,264.087,-2.5896205325230297,-14.383307236507557,-14.913607353759295,-4.046158986468889,-8.992601098727329,-44.9252952079861,22.822155043891748,-21.103140164094352,"11680"
"James McCann",,"C",726.7100219726562,240.742,-2.597727928322417,-15.02951420456652,-15.200979015506393,-3.4707806154818623,-8.632259964458596,-44.93126172833578,22.822155043891748,-21.109106684444036,"12859"
"Drew Romo","COL","C/DH",572.3300170898438,222.48,-0.9281532802220797,-15.671766595072834,-15.569798156285918,-3.362791900567179,-9.43136849709939,-44.96387842924739,22.822155043891748,-21.14172338535565,"27763"
"Jake Meyers","HOU","OF",459.0400085449219,369.853,-2.8416435644258478,-11.039825866635237,-10.865585323159122,-1.8153590879663208,-7.095124446434623,-33.657538288621154,11.45130565724698,-21.20623263137417,"20308"
"Mitch Haniger","SEA","OF/DH",677.8300170898438,433.128,-6.11943917080285,-8.993106221269697,-10.326272245347525,-3.8749117231578327,-4.550643449723443,-33.86437281030135,11.45130565724698,-21.41306715305437,"14274"
"Pavin Smith","ARI","OF",368.4599914550781,347.288,-1.3607740248212672,-10.92858625358354,-11.271564635701992,-3.601196837059825,-6.801713168739625,-33.963834919906255,11.45130565724698,-21.512529262659275,"19892"
"Yoan Moncada",,"3B/DH",606.1300048828125,415.736,-2.9497331887383464,-10.077822448841017,-10.00805681631046,-3.310762667196937,-7.343499666669492,-33.68987478775625,11.138599888427434,-21.551274899328817,"17232"
"Jackson Holliday","BAL","2B",234.2100067138672,405.329,-3.400979614401773,-10.959832338072207,-9.206475748372487,-1.8837332691911945,-7.395433950001855,-32.84645492003951,10.056927266314814,-21.7895276537247,"31781"
"Anthony Rendon","LAA","3B",725.0800170898438,401.859,-2.2076622091829745,-11.238801249367658,-10.186805514747762,-2.23745709224721,-8.104369547131425,-33.97509561267702,11.138599888427434,-21.83649572424959,"12861"
"Miguel Andujar","OAK","OF",644.3800048828125,333.161,0.9815171781784513,-12.136265661913379,-11.910275737283882,-3.12844207764921,-8.148906268567698,-34.34237256723572,11.45130565724698,-21.89106690998874,"15878"
"Tyrone Taylor","NYM","OF",650.5800170898438,333.777,-2.814155187559019,-11.321937254735921,-11.82272278380006,-1.8677314594889198,-6.84130110074237,-34.667847786326284,11.45130565724698,-22.2165421290793,"13675"
"DJ LeMahieu","NYY","1B/3B",654,418.671,-2.2314497791225962,-11.166128397107455,-9.792671272491363,-3.244291288912289,-7.956164231786515,-34.39070496942021,11.138599888427434,-22.252105080992784,"9874"
"Leody Taveras","TEX","OF",428.8299865722656,311.923,-1.3265568320463306,-12.720205687882142,-12.22545217453507,-0.5181842775275745,-7.980706776118774,-34.771105748109896,11.45130565724698,-22.31980009086291,"18900"
"Alek Thomas","ARI","OF",472.75,297.99,-0.3251037098862006,-12.041378269840362,-12.545319055687358,-2.137859272749542,-7.761373129708403,-34.811033437871856,11.45130565724698,-22.359727780624876,"23792"
"Dillon Dingler","DET","C",611.5,227.212,-2.684458389750634,-15.501147865908912,-15.553786468314069,-3.6266811662296923,-8.825751601141937,-46.19182549134525,22.822155043891748,-22.3696704474535,"27464"
"Victor Caratini","HOU","C",502.8800048828125,193.456,-0.8513974420886575,-16.207547120788973,-16.11202026899781,-3.8893850658301306,-9.272816557985777,-46.33316645569135,22.822155043891748,-22.511011411799604,"14968"
"Andy Pages","LAD","OF",370.75,290.107,-1.3325069138267835,-11.471659101623846,-12.398252846286194,-3.4166614669929523,-6.34665097007797,-34.96573129880774,11.45130565724698,-22.514425641560763,"24816"
"Wenceel Perez","DET","OF",525.6699829101562,364.962,-2.5056825570263146,-12.033384587779791,-11.124629382854758,-1.3978774594265222,-8.075278397224366,-35.13685238431176,11.45130565724698,-22.685546727064768,"22857"
"Seth Brown","OAK","1B/OF",451.4200134277344,323.824,-2.802869237684484,-11.14770045089822,-12.484653182161754,-3.077910039182142,-5.696197512723379,-35.20933042264998,11.45130565724698,-22.758024765402993,"18171"
"Wilmer Flores","SFG","1B",687.2100219726562,366.006,-2.0246855553599112,-10.028793604902924,-10.642182439168069,-3.9473097086461246,-5.737684590042617,-32.38065589811964,8.493548985612467,-22.887106912507175,"5827"
"David Fry","CLE","C/1B/OF/DH",452.25,174.988,-0.9381123830906211,-16.463460502564796,-16.446142920664084,-3.7068772897350524,-9.287512052919737,-46.8421051489743,22.822155043891748,-23.019950105082547,"24934"
"Jose Tena","WSN","3B",387.0400085449219,342.942,-1.0898203878334038,-11.916338293889822,-12.43438985749268,-1.8912506273872334,-7.961112782873495,-35.29291194947664,11.138599888427434,-23.154312061049207,"23691"
"Pedro Pages","STL","C",586.5399780273438,212.316,-2.2011568770092462,-15.91786308046186,-15.912804860584131,-3.781365153157556,-9.185292844386304,-46.9984828155991,22.822155043891748,-23.176327771707346,"25782"
"Brett Sullivan","SDP","C/1B",999,238.583,-2.9022436808022603,-15.727975415381886,-15.237981739504518,-3.558400578278495,-9.635406968654078,-47.06200838262125,22.822155043891748,-23.2398533387295,"18217"
"Griffin Conine","MIA","OF",656,393.063,-5.921495044167668,-9.730835017632236,-11.076594318939215,-3.9600674721100053,-5.067837350545388,-35.75682920339451,11.45130565724698,-23.305523546147526,"21626"
"Kristian Campbell","BOS","2B/SS/OF",999,302.137,0.3943654428504941,-12.75086222360687,-12.099559940468346,-1.9325808518388259,-8.204039400957878,-34.59267697402143,10.158323780259837,-23.434353193761588,"sa3023011"
"Rowdy Tellez",,"1B",706.5,340.679,-2.648937312885923,-9.97073321628898,-11.429165350181966,-3.8713245759515367,-5.085731932883714,-33.00589238819212,8.493548985612467,-23.51234340257965,"15679"
"Nick Yorke","PIT","2B/3B/OF",442.5,341.687,-0.4189875424235169,-12.228012717104088,-12.061981407500266,-1.8854800461575045,-8.400430046738173,-34.99489175992355,10.056927266314814,-23.937964493608728,"27504"
"Agustin Ramirez","MIA","C",999,182.202,-1.743010804856414,-16.856923314689652,-16.626936440712573,-3.2256069182447646,-9.501347521097063,-47.953824999600464,22.822155043891748,-24.13166995570872,"sa3009276"
"Sam Hilliard","COL","OF",588.25,283.789,-2.22404112479112,-12.703516429043864,-12.981486353082188,-1.9939677764606385,-6.696095138392284,-36.59910682177009,11.45130565724698,-24.147801164523113,"17954"
"Jonah Bride","MIA","1B",416.4200134277344,409.34,-3.2947881244755566,-9.977353067836129,-10.212330046744087,-3.6205674096631517,-6.988456737877711,-34.093495386596636,8.493548985612467,-24.59994640098417,"24703"
"Ben Rortvedt","TBR","C",731.9600219726562,235,-3.3935098903865497,-16.160313137198443,-15.65611951836178,-3.8165815838581527,-9.581823088843871,-48.608347218648795,22.822155043891748,-24.786192174757048,"20287"
"Josh Smith","TEX","3B/SS",400.2099914550781,351.098,-1.9507584940517793,-12.280827084684304,-11.205919414121961,-2.4683445961749055,-8.06338204418259,-35.969231633215536,10.158323780259837,-24.8109078529557,"26396"
"Tom Murphy","SFG","C/DH",741.4199829101562,179.668,-1.962346813947826,-16.84073961264077,-16.78980490756613,-3.7883211004493607,-9.440465946595536,-48.821678381199625,22.822155043891748,-24.999523337307878,"13499"
"Mickey Moniak","LAA","OF",626,296.298,-2.8892448932515116,-12.434307706177876,-13.165529295104362,-2.4292915477582424,-6.664854579290429,-37.58322802158242,11.45130565724698,-25.13192236433544,"19956"
"Edouard Julien","MIN","2B",571.3800048828125,381.731,-4.630945285340792,-12.344244770323714,-9.790182098298324,-2.606184694228597,-7.05918560012409,-36.43074244831552,10.056927266314814,-25.373815182000705,"27534"
"Oswaldo Cabrera","NYY","3B",637.7899780273438,298.644,-1.8014725426922027,-12.937664654819667,-12.748701581620585,-2.3987851232568675,-7.694243777071676,-37.580867679460994,11.138599888427434,-25.44226779103356,"21707"
"Johan Rojas","PHI","OF",581,275.545,-0.8700791245223062,-14.611284459568285,-13.55864137647225,0.8982085070753025,-9.815552390227339,-37.95734884371488,11.45130565724698,-25.506043186467902,"24336"
"Thomas Saggese","STL","2B/3B/SS",573.2899780273438,345.151,-2.336137730150184,-11.604132099830412,-12.34282723425453,-3.028251463567139,-7.399332822879267,-36.71068135068153,10.158323780259837,-25.552357570421695,"27883"
"Korey Lee","CHW","C",576.4600219726562,178.569,-2.7284902217453104,-17.07497183039111,-17.111689619284142,-3.0823393771137013,-9.412224263795403,-49.40971531232967,22.822155043891748,-25.587560268437926,"25543"
"Christian Bethancourt",,"C",999,157.003,-1.5591914707464398,-17.318235592817302,-17.407971325040297,-3.525211667180781,-9.664348198580704,-49.47495825436552,22.822155043891748,-25.652803210473778,"10028"
"Donovan Solano",,"1B/3B/DH",729.0800170898438,342.679,-0.12818822719915296,-12.80917512312515,-12.168297136256838,-3.6774626752065314,-9.009396188426974,-37.79251935021465,11.138599888427434,-25.653919461787208,"8623"
"Jonathan Aranda","TBR","1B",325.2900085449219,338.521,-1.4010791006539745,-11.410906689978932,-11.891251048903271,-3.815396254980533,-6.684048627023526,-35.20268172154024,8.493548985612467,-25.709132735927767,"21837"
"Carlos Narvaez","BOS","C",999,194.164,-2.7534721483182256,-16.988498615232068,-16.396142508771227,-3.5796739538220477,-9.882682219557166,-49.60046944570074,22.822155043891748,-25.778314401808995,"19722"
"Manuel Margot",,"OF",999,312.609,0.07382782017306719,-13.78629709633576,-12.90845158305439,-2.5553095176091722,-9.495849104517468,-38.67207948134373,11.45130565724698,-26.220773824096742,"14712"
"Josh Rojas","CHW","3B",606.0399780273438,336.586,-2.073947914261426,-13.307061893807543,-12.584444075593844,-1.570029587862039,-8.841796852592877,-38.377280324117734,11.138599888427434,-26.238680435690302,"19734"
"Whit Merrifield",,"2B/OF",718.2899780273438,333.88,-1.6418172874011028,-13.598512975484285,-12.511251357966646,-0.16623846638021647,-9.390231074170126,-37.30805116140238,10.056927266314814,-26.251123895087566,"11281"
"Dairon Blanco","KCR","OF",658.5800170898438,195.57,-0.40835336936337363,-16.579973420667425,-15.32556118419963,3.573782959410575,-10.059328713765197,-38.79943372858506,11.45130565724698,-26.348128071338078,"19779"
"Billy Cook","PIT","1B/OF",575.0399780273438,296.861,-3.0448782049326453,-13.172513705351152,-13.182327722068145,-1.7055612749384543,-7.699142275382997,-38.80442318267339,11.45130565724698,-26.35311752542641,"29573"
"Jose Caballero","TBR","2B/3B/SS",290.9599914550781,296.226,-3.609544755569026,-14.67307526880921,-13.325567201023143,3.38581702587815,-9.32365111033291,-37.546021309856144,10.158323780259837,-26.38769752959631,"23401"
"Davis Schneider","TOR","2B/OF",651.75,341.281,-4.570325879795706,-11.97944676066757,-11.427645854289029,-2.9451232342178497,-6.585128611445778,-37.50767034041593,10.056927266314814,-26.450743074101112,"23565"
"David Peralta",,"OF",999,314.871,-1.0392955212575476,-12.867150984783832,-13.118778805019359,-3.4637622726742747,-8.456863121216223,-38.945850704951226,11.45130565724698,-26.494545047704253,"2136"
"Kyle Teel","CHW","C",999,164.928,-1.409859875341423,-17.894798234525908,-17.347199986503703,-3.516103483623437,-10.293108187097605,-50.46106976709208,22.822155043891748,-26.638914723200337,"sa3022886"
"Joey Loperfido","TOR","OF",511.7099914550781,333.709,-4.622251411442266,-12.754816801159523,-12.400349150817439,-1.7775536523896955,-7.816606605996454,-39.37157762180538,11.45130565724698,-26.920271964558395,"29630"
"Joshua Palacios","PIT","OF",729.6699829101562,268.115,-0.6391733742537687,-14.093707723135706,-13.709664773039338,-2.4102328783649245,-8.61581500584202,-39.46859375463576,11.45130565724698,-27.01728809738878,"19818"
"Adrian Del Castillo","ARI","C",425.2099914550781,130.456,-0.8066087229650529,-18.041631720455126,-17.834966915235295,-4.003986627068715,-10.166746379744092,-50.853940365468276,22.822155043891748,-27.031785321576532,"29554"
"Roman Anthony","BOS","OF",999,289.001,-1.5541783852816624,-13.809408798831992,-12.98022877029711,-2.426764938397998,-8.777066219643046,-39.54764711245182,11.45130565724698,-27.096341455204836,"sa3020211"
"Luis Torrens","NYM","C",749.5800170898438,148.564,-1.7018313920888426,-17.77469506074743,-17.670814374385373,-3.8298384370793945,-9.993648746503673,-50.9708280108047,22.822155043891748,-27.14867296691297,"15905"
"Edgar Quero","CHW","C",999,152.711,-1.3173423193217224,-17.984637280944757,-17.577260161875696,-3.963935343360647,-10.147402173684014,-50.990577279186844,22.822155043891748,-27.168422235295086,"sa3015239"
"Blake Perkins","MIL","OF",500.3800048828125,305.959,-3.0468198164376483,-14.016237698673846,-13.011020554832845,-0.6405217300052631,-8.98935219689385,-39.70395199684346,11.45130565724698,-27.252646339596474,"19921"
"Derek Hill","MIA","OF",687,293.13,-1.577297583224312,-13.683948328028048,-13.887968119226437,-2.050894351315275,-8.677246445836163,-39.87735482763024,11.45130565724698,-27.42604917038326,"16947"
"Rob Refsnyder","BOS","OF",734,254.663,-0.32946254924776924,-14.337532145366438,-13.515690125953777,-3.2097611345164054,-8.55453348582831,-39.946979440912706,11.45130565724698,-27.495673783665723,"13770"
"Alex Jackson","NYY","C",746.6699829101562,145.159,-2.567369878909212,-17.734866280414984,-17.625504656310696,-3.8511741709542755,-9.573775555903845,-51.35269054249302,22.822155043891748,-27.530535498601274,"17276"
"Mauricio Dubon","HOU","1B/2B/OF",539.7899780273438,310.825,0.49992581363672256,-13.589930279640505,-13.039663052414753,-3.0834623476599923,-9.39812868712972,-38.61125855320825,10.056927266314814,-27.554331286893433,"16530"
"Drake Baldwin","ATL","C",999,140.954,-1.133565982972,-18.307867020426407,-17.66704087627887,-4.0311865540392295,-10.506943536101653,-51.64660396981817,22.822155043891748,-27.82444892592642,"sa3019920"
"Richie Palacios","TBR","2B/OF",478.3800048828125,320.022,-2.130196301124913,-13.97551175565799,-12.398881637678732,-1.2075094100897785,-9.285062803764076,-38.99716190831549,10.056927266314814,-27.94023464200068,"24589"
"Luke Maile",,"C",999,174.045,-2.744985562441402,-17.891600654705535,-17.2137342650127,-3.5096153911466472,-10.465756060396728,-51.825691933703006,22.822155043891748,-28.003536889811258,"13355"
"Caleb Durbin","MIL","2B/3B",999,289.001,-1.595643683406169,-14.426894256464918,-13.210000541349952,-0.374043347913356,-9.609414800600065,-39.215996629734455,10.056927266314814,-28.159069363419643,"sa3017183"
"Yan Gomes",,"C",999,135.466,-1.278117563426497,-18.284558712512077,-18.216548322012986,-3.949430802930457,-10.40402466126845,-52.13268006215045,22.822155043891748,-28.310525018258712,"9627"
"Tyler Heineman","TOR","C/DH",999,183.531,-2.9300521136460036,-18.070577655297196,-17.140332116866045,-3.3111369659227305,-10.928316164852344,-52.38041501658432,22.822155043891748,-28.558259972692575,"13897"
"Javier Baez","DET","SS",717.0800170898438,303.477,-2.6832811591596886,-13.07905685174888,-13.66008372201956,-2.3496256373992264,-7.984305809035323,-39.756353179362684,10.158323780259837,-28.59802939910285,"12979"
"Will Wagner","TOR","2B",511.2099914550781,278.252,0.9205247737854015,-13.561741610021079,-13.67402509683728,-3.7247818280086413,-9.691539964824717,-39.73156372590631,10.056927266314814,-28.674636459591504,"29634"
"Eric Haase","MIL","C",733.75,120.204,-1.7505030390243117,-18.421070280245825,-18.46945941637758,-3.9368913865873663,-10.000246655721947,-52.578170777957034,22.822155043891748,-28.756015734065294,"14111"
"Jace Jung","DET","3B",495.3800048828125,330.655,-3.6857044232779734,-12.921705109696463,-12.850484814075454,-3.5744647834965533,-7.875288956874074,-40.90764808742052,11.138599888427434,-28.769048198993083,"31437"
"Trey Sweeney","DET","SS",456.1700134277344,325.174,-3.8950409552143683,-13.346919028118654,-12.684628838356076,-1.7333225942209751,-8.288963945421262,-39.94887536133134,10.158323780259837,-28.7905515810715,"29575"
"Jason Heyward",,"OF",749.8300170898438,256.696,-1.9739106112453413,-13.954082567556114,-14.227567953785748,-3.2299427000871033,-7.970460257901391,-41.3559640905757,11.45130565724698,-28.904658433328724,"4940"
"Ty France","CIN","1B",579,299.217,-0.28147098063861953,-12.980550850021348,-13.0912629336686,-3.928344613934257,-8.239128780161485,-38.520758158424314,8.493548985612467,-29.027209172811844,"17982"
"Austin Barnes","LAD","C",747.9199829101562,122.225,-1.3625877025352104,-18.902689356904812,-18.25365551135375,-3.6305178583146698,-10.773313086706345,-52.92276351581479,22.822155043891748,-29.100608471923035,"12158"
"Brooks Baldwin","CHW","2B",680.7100219726562,289.511,-1.1563873798136806,-14.025914430109506,-14.112630085505094,-2.209383869754679,-8.883184301053895,-40.38750006623685,10.056927266314814,-29.330572799922045,"31394"
"Stuart Fairchild","CIN","OF",746.1699829101562,244.381,-2.762120092768994,-14.832642366062595,-14.459252590227495,-1.6456713964819953,-8.375637715220709,-42.075324160761795,11.45130565724698,-29.624018503514808,"20321"
"Liam Hicks","MIA","C/1B",999,141.413,-1.2503144243701894,-18.99878313052291,-18.113690945915373,-3.936485871511453,-11.236972922147192,-53.53624729446712,22.822155043891748,-29.714092250575376,"sa3017400"
"Bryan De La Cruz","ATL","OF/DH",396.1700134277344,235.827,-1.3143505929607266,-14.508178693528295,-14.62948511398588,-3.497450273529349,-8.22998175458278,-42.17944642858702,11.45130565724698,-29.72814077134004,"19600"
"Riley Adams","WSN","C",999,108.316,-1.3013594609614714,-18.97763480730404,-18.798000419808183,-4.035740664410129,-10.511542194452112,-53.624277546935936,22.822155043891748,-29.80212250304418,"19864"
"Enrique Hernandez",,"3B/OF",663.9199829101562,285.087,-1.9542371813436488,-13.723300440530485,-13.97646525946742,-3.757066152865309,-8.551784396711787,-41.96285343091865,11.138599888427434,-29.824253542491213,"10472"
"Tomas Nido",,"C",999,115.861,-1.0438180767064318,-19.055160469761766,-18.765872328604754,-3.9455005361640314,-10.853138921755768,-53.66349033299276,22.822155043891748,-29.841335289101,"13755"
"Austin Hedges","CLE","C",999,174.31,-4.074474193860729,-18.056861819353617,-17.727392604025294,-3.573965693739192,-10.350640754214334,-53.78333506519317,22.822155043891748,-29.96118002130142,"12976"
"Will Brennan","CLE","OF",681.0800170898438,232.044,0.8584324990047011,-15.429512341283258,-15.466207023618953,-2.7318595259271703,-9.859789033356199,-42.62893542518087,11.45130565724698,-30.177629767933894,"25660"
"Oswald Peraza","NYY","3B",717.6699829101562,240.124,-2.439903590556054,-15.02196937133802,-14.681162469536904,-1.7460179621690712,-8.484104940235897,-42.37315833383594,11.138599888427434,-30.234558445408513,"22823"
"Colson Montgomery","CHW","SS",999,394.092,-7.2099822953414945,-12.124794605110894,-11.661426295427848,-3.1336200130323566,-7.281118177324,-41.4109413862366,10.158323780259837,-30.252617605976763,"sa3017170"
"Matt Thaiss","CHW","C",750.9199829101562,115.845,-1.6596938617289079,-19.195738961001375,-18.722580441095804,-3.8473686766271906,-10.660747016057655,-54.086128956510926,22.822155043891748,-30.263973912619182,"19318"
"Alex Call","WSN","OF",714.0399780273438,265.87,-2.8857533684700303,-15.157667233382169,-13.80840801403998,-2.0901345119103802,-8.856042349238992,-42.798005477041556,11.45130565724698,-30.346699819794576,"19296"
"Taylor Trammell","HOU","OF",747.4199829101562,258.015,-4.291791164975502,-14.305192560266622,-14.097666549798868,-2.2944459882487207,-7.809658804041659,-42.79875506733138,11.45130565724698,-30.347449410084394,"19960"
"Jordan Lawlar","ARI","SS",333.7099914550781,245.391,-1.2682387912663602,-14.945369225542372,-14.278223648282436,-1.9208836634054531,-9.218582945478184,-41.631298273974814,10.158323780259837,-30.472974493714972,"29976"
"Adam Duvall",,"OF",748.5,252.548,-4.1184565996757225,-13.600953022591652,-14.618478765445577,-3.8551356168863653,-6.820057749365796,-43.01308175396512,11.45130565724698,-30.561776096718138,"10950"
"Ryan Bliss","SEA","2B",614.1699829101562,245.277,-3.020842111637583,-15.507402860598525,-14.570863062403115,0.6281428662237334,-9.172496733115388,-41.64346190153088,10.056927266314814,-30.58653463521606,"29547"
"Dylan Carlson",,"OF",735.25,264.493,-1.9787666630159606,-14.682387143387334,-14.12989935626202,-3.328261746171296,-8.97450654363291,-43.09382145246953,11.45130565724698,-30.642515795222543,"20126"
"Kyle McCann","OAK","C",737.5800170898438,121.326,-2.553005235282473,-18.95140951696197,-18.728843613229515,-4.041012211659179,-10.344992536827583,-54.61926311396071,22.822155043891748,-30.797108070068965,"25575"
"Luisangel Acuna","NYM","2B/SS/DH",403.8800048828125,240.775,-0.9668191965675053,-15.65033740697096,-14.809780299361586,-0.6436098246386531,-9.930367737275596,-42.0009144648143,10.158323780259837,-30.84259068455446,"26548"
"Omar Narvaez",,"C",999,117.464,-1.4665956056905987,-19.341562670803608,-18.734870863632477,-3.985614196795657,-11.151048931009813,-54.679692267932154,22.822155043891748,-30.857537224040406,"13338"
"Ramon Urias","BAL","3B",655,236.228,-0.588966688406155,-14.916703353112208,-14.851499958472102,-3.686290190496213,-9.011945304787407,-43.05540549527409,11.138599888427434,-30.916805606846662,"18795"
"Jerar Encarnacion","SFG","1B/OF/DH",579.8300170898438,220.347,-1.8724127831729271,-14.863215444793518,-15.22176012117904,-3.7430294672501327,-7.769220928238887,-43.46963874463451,11.45130565724698,-31.018333087387525,"21871"
"Garrett Stubbs","PHI","C",999,111.842,-1.7276758057967931,-19.547550045957923,-18.790243493241558,-3.577209739977586,-11.209931135470248,-54.85261022044411,22.822155043891748,-31.03045517655236,"18067"
"Curt Casali",,"C",999,105.386,-1.4736394412560312,-19.63730510040224,-18.96010888879818,-4.015683834094316,-11.148349715909037,-55.2350869804598,22.822155043891748,-31.412931936568057,"12510"
"Randal Grichuk",,"OF/DH",603.1300048828125,204.061,-0.658513537112359,-15.129955766573474,-15.680045580665473,-3.930247361097799,-8.50539834438813,-43.90416058983723,11.45130565724698,-31.452854932590256,"10243"
"Martin Maldonado",,"C",999,125.697,-3.252386090640578,-18.99679166475725,-18.68004855145041,-3.953267476423206,-10.40997283778934,-55.29246662106078,22.822155043891748,-31.470311577169035,"6887"
"Paul DeJong",,"3B/SS",527.75,280.792,-4.924111913375047,-13.252928798729046,-14.236713919525553,-3.449008224549859,-6.838501958850188,-42.701264815029695,10.158323780259837,-31.542941034769846,"18015"
"Jack Suwinski","PIT","OF",673.7899780273438,208.378,-2.763365417079013,-15.22529200747857,-15.386567944632796,-2.894154501509204,-8.005899529841521,-44.2752794005411,11.45130565724698,-31.82397374329412,"22244"
"Dane Myers","MIA","OF",750.1699829101562,241.529,-1.5944250285505632,-15.515368723661156,-15.260937623673934,-2.674933099810354,-9.26831776684009,-44.31398224253609,11.45130565724698,-31.862676585289115,"22054"
"Austin Slater","CHW","OF",999,259.266,-2.5875199090115464,-15.651122758681904,-14.396253990605727,-2.697360532104724,-8.992851124259081,-44.325108314662984,11.45130565724698,-31.873802657416,"16153"
"Reese McGuire",,"C",999,94.6646,-1.103601661936981,-19.920593713598244,-19.45023428508597,-3.881462173965952,-11.42611580683855,-55.78200764142569,22.822155043891748,-31.95985259753394,"15674"
"Austin Wynns",,"C",999,82.5422,-0.947325933131332,-20.042548188191244,-19.58223249343827,-4.005826978716475,-11.242221372781673,-55.820154966259,22.822155043891748,-31.997999922367242,"15271"
"Joey Gallo",,"1B",999,330.48,-8.630587753386571,-12.226722343584472,-12.134911212351248,-3.2674673930271556,-5.364697502829951,-41.62438620517939,8.493548985612467,-32.13083721956692,"14128"
"Kyle Farmer","COL","2B/3B",594.6300048828125,232.882,-0.5941685202186323,-15.341356076749125,-15.1216018496281,-3.0679284671416425,-9.18634252259587,-43.311397436333365,10.056927266314814,-32.25447017001856,"14813"
"Nolan Gorman","STL","2B",367.9200134277344,201.742,-2.479151409131196,-14.720000033538083,-15.511490500399422,-3.4215898946818735,-7.271971390091848,-43.40420322784241,10.056927266314814,-32.34727596152761,"22263"
"David Hamilton","BOS","2B/SS",366.4599914550781,203.561,-2.06732435765929,-16.504831632340462,-15.615893863601263,0.48902392038765663,-9.8648376899945,-43.56386362320786,10.158323780259837,-32.405539842948016,"27531"
"Eloy Jimenez",,"DH",641.2100219726562,214.548,0.1324666202552591,-14.478839815340386,-15.320398397002865,-3.9281574645713597,-8.332450750301419,-41.92737980696077,8.493548985612467,-32.4338308213483,"17484"
"Will Benson","CIN","OF",586.7100219726562,200.871,-3.1817700231967723,-16.27343267253369,-15.269690219917768,-1.4753600473154713,-8.826651359371073,-45.026904322334765,11.45130565724698,-32.57559866508779,"21853"
"Nathan Lukes","TOR","OF",733.75,222.343,0.32286561395528196,-16.021754198212797,-15.546920746082025,-3.505154818272741,-10.384130708889032,-45.135094857501315,11.45130565724698,-32.68378920025433,"18123"
"Chadwick Tromp","ATL","C",999,64.6571,-0.759659059411024,-20.395958063057982,-19.951654184316123,-4.132500055002567,-11.298904234444926,-56.53867559623263,22.822155043891748,-32.71652055234088,"16953"
"Christian Moore","LAA","2B",999,229.887,-1.0812508073429596,-15.249694083494415,-15.234181500269644,-3.253742610621989,-8.988152598703852,-43.807021600432854,10.056927266314814,-32.750094334118046,"sa3025168"
"Noelvi Marte","CIN","3B",292.3800048828125,205.565,-1.4226207765445267,-16.03695674560372,-15.904025773129003,-2.2354296470132367,-9.309255455359812,-44.9082883976503,11.138599888427434,-32.769688509222874,"26517"
"Taylor Walls","TBR","SS",691.0399780273438,280.078,-4.936133789164572,-15.573260593345303,-13.954321105998705,0.02612623946161459,-9.727479049481799,-44.165068298528766,10.158323780259837,-33.00674451826893,"22458"
"Juan Brito","CLE","2B",999,270.95,-2.539310170252073,-14.690633336352242,-14.602519560062134,-3.112814566672729,-9.144505314193559,-44.08978294753273,10.056927266314814,-33.032855681217924,"sa3009808"
